t,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
5.0333,-0.62523,-0.58835,-1.9272,4.4367,0.63485,0.71245,-4.7882,-2.2306,0.036037,-0.83865,-1.2029,-0.047075,-1.7605,2.3571,-4.4747,1.3695,-2.6588,5.8685,-3.6086,3.3341,0.075285,2.3998,5.3751,1.2117,-2.6188,-3.3548,2.769,-0.25031,5.1607,0.32498,5.2202,3.0436,-1.5355,-2.1535,1.9621,4.7156,1.8283,2.0106,3.5494,-2.5882,-1.2346,-2.0437,-1.8697,-0.47296,1.1124,-0.63647,-0.91969,1.2112,-0.90548,1.0488,-2.4958,1.5953,3.1323,-1.7024,0.29607,-1.1372,0.15318,-3.0157,1.5807,-0.95625,-1.8264,0.44473,0.25657,1.4539,-0.9108,-1.834,-4.6137,-1.4717,-3.7059,-3.9004,1.8637,-2.2907,1.0252,-2.9979,0.19159,-1.7495,3.0549,-6.7138,0.10695,-1.5034,-1.3758,-0.36763,3.9084,0.4961,-6.6648,3.7288,3.1549,-0.20607,2.0796,2.5026,0.023187,-1.2679,-1.2135,-0.26143,4.7423,-1.6574,4.6896,3.9368,-5.9948,-0.24216,-0.49314,2.4357,1.393,4.0041,4.1388,0.071094,4.4113,1.7061,0.87603,-4.0819,0.57058,-3.4233,1.2917,-4.567,2.7693,-1.0399,3.6285,0.61823,-6.6103,-1.6116,4.8154,-3.4722,2.1047,-2.608,-0.1267,2.5751,-6.0159,1.5714,-6.4184,-1.9855,-0.25998,2.4852,-1.0665,-2.9179,-4.1574,-0.93035,-1.2445,-1.721,2.4904,-0.8558,3.1412,0.15055,2.1864,2.1112,-2.046,-0.92561,-2.65,0.69691,4.9119,-1.8725,1.2174,-0.007729,7.114,2.8881,-2.0876,-0.39627,-0.8084,-2.6489,2.2128,9.0252,-4.0112,-1.4309,-7.7968,5.3908,-0.81781,-4.0668,2.6964,-1.5201,-4.4492,2.0272,-2.3623,5.6846,-2.9347,1.7808,-2.7701,-0.87135,10.454,1.1222,-3.8819,-1.4737,0.0024501,-0.48386,-4.8174,-1.7436,-0.48713,2.6405,0.3898,3.9751,-0.44059,0.089362,-1.1713,-1.6262,-0.79896,-4.7707,0.099765,-1.9704,1.0618,4.6755,5.3653,0.45531
5.0667,-0.32616,-0.78263,-2.0923,4.3733,0.58518,0.56131,-4.8694,-2.185,0.18609,-0.50289,-1.2484,-0.57355,-2.1013,1.8542,-4.1213,1.0456,-2.2058,5.5534,-3.3542,3.1322,0.49167,2.2092,5.2191,1.1534,-2.6452,-3.4648,2.7452,-0.22745,4.8105,0.050198,4.8478,3.1693,-1.2845,-2.1659,2.2397,4.4833,1.8201,2.3917,3.8357,-2.1896,-1.0182,-2.0745,-1.6426,-1.0451,1.2843,-0.47012,-1.2642,1.1807,-1.1246,1.1058,-2.3515,1.7591,3.2431,-2.3191,0.42823,-0.9409,0.25125,-2.9092,1.6879,-1.0132,-2.065,0.50169,0.22965,1.5001,-0.92684,-2.2536,-4.6458,-1.3906,-3.6023,-3.8033,2.048,-1.8646,0.50444,-3.4893,0.26695,-1.6131,3.2235,-6.42,0.39465,-1.5233,-1.408,-0.55796,3.8205,0.77517,-6.4184,3.7952,3.4912,0.32032,2.3048,2.5582,-0.10922,-1.2758,-1.0472,-0.46737,4.4347,-1.5768,4.5516,4.1113,-6.2042,-0.51303,-0.65908,2.2974,1.0824,3.7763,4.2902,-0.11962,4.3477,1.4824,1.0766,-4.0486,0.18997,-3.2048,1.0658,-4.8675,2.9897,-0.92676,3.6459,0.56509,-6.5027,-1.7838,4.4811,-3.694,2.396,-2.4599,-0.32037,2.7472,-5.579,1.3677,-6.8336,-2.0662,-0.18413,2.6838,-1.2734,-3.0984,-4.0373,-0.74515,-1.2481,-1.564,2.2399,-1.2454,3.1451,0.32274,1.9775,2.0702,-2.2155,-0.76391,-2.7408,0.94754,4.7165,-1.9998,0.98559,-0.47479,7.3828,2.9026,-1.8404,-0.3784,-1.0388,-2.4003,2.4516,9.2173,-3.7732,-1.6103,-8.001,5.9034,-0.61033,-4.0975,3.1557,-1.4499,-4.3665,2.2139,-2.2717,6.0563,-2.3259,1.1301,-2.5807,-0.8704,9.9906,0.94579,-4.2525,-1.329,-0.36856,-0.9684,-5.3047,-1.7419,-0.87226,2.6298,0.34519,4.2924,-0.40789,0.46792,-0.98296,-1.5132,-0.98807,-4.7615,-0.34692,-1.8135,1.0578,4.7404,5.4289,0.29465
5.1,-0.69719,0.071774,-2.0166,4.312,0.41848,0.41909,-4.8133,-2.2938,-0.011575,-0.4335,-1.1571,-0.38899,-2.0618,1.6557,-3.9336,0.9616,-2.0983,5.7585,-3.5815,3.6787,0.3556,2.7245,5.2516,1.2834,-2.3764,-3.2394,2.4848,-0.38067,4.8776,0.78895,5.1697,3.4446,-1.4424,-1.9122,2.4328,4.6503,2.072,2.3761,3.5119,-2.4125,-0.37607,-2.2587,-1.8626,-0.50205,1.0911,-0.89884,-1.2623,1.2102,-0.95282,1.414,-1.7701,1.6832,3.2911,-2.1403,0.73432,-0.84941,0.11102,-3.3429,1.9456,-0.42401,-2.4083,0.84289,-0.039373,1.2608,-1.1424,-2.3831,-4.5813,-1.2593,-3.6947,-3.6786,2.5088,-2.009,0.47837,-3.4038,0.4614,-1.3302,3.229,-6.7741,0.53427,-1.3291,-1.5848,-0.31206,3.9992,0.71283,-6.4574,3.5103,3.5929,0.15708,2.5331,2.8551,0.18041,-1.2621,-1.211,-0.53281,4.7773,-1.5197,4.9763,3.98,-6.6941,-0.69571,-0.50859,2.2594,1.2146,3.832,4.0808,0.32557,4.8243,1.5826,1.329,-4.1611,0.20973,-3.146,1.1678,-4.6904,2.8868,-0.54992,3.4899,0.70573,-6.8042,-1.5781,4.6775,-3.5879,2.4371,-2.6654,-0.37245,3.0202,-5.6516,1.5577,-6.7447,-1.5868,0.018071,2.7248,-1.1566,-3.1588,-3.8712,-0.77436,-1.0891,-1.0552,2.6426,-1.0518,3.1946,0.55004,2.4632,1.9178,-2.2423,-0.87203,-2.621,1.1392,4.6334,-1.7411,0.54355,-0.61458,7.4092,2.6611,-1.8499,-0.3524,-0.72201,-2.2615,2.542,9.3951,-3.8516,-1.5464,-8.2737,6.1702,-0.61716,-3.6638,3.0763,-1.1475,-4.3693,2.2305,-1.9108,6.4714,-2.1709,1.0956,-2.8816,0.058353,9.9023,0.61734,-4.1802,-1.3825,-0.4448,-1.2346,-5.2399,-1.8083,-1.0533,2.4297,0.47851,4.3511,-0.2107,0.44391,-1.045,-1.2141,-1.0932,-4.4938,-0.494,-1.7805,0.90005,5.0797,5.7315,-0.0073638
5.1333,-0.66549,0.32124,-2.0893,4.3708,0.45694,0.43804,-4.862,-2.2783,-0.16348,-0.025943,-1.3656,-0.61185,-2.5628,1.6961,-4.3924,0.92353,-2.0458,5.6187,-3.5449,3.2936,0.40287,2.7039,5.5315,1.2863,-2.4077,-2.78,2.1636,-0.6672,5.2873,0.56084,5.0859,3.4701,-1.4299,-1.5319,1.8877,4.9167,2.0278,2.1967,3.5452,-2.3664,-0.88973,-2.1685,-1.903,-0.35395,1.1427,-1.0234,-1.1902,1.4215,-1.0138,1.4283,-1.3625,1.4518,3.0188,-1.6716,0.53142,-1.4937,0.14796,-3.411,1.9618,-0.74162,-2.7221,0.8194,0.21837,1.1275,-1.1421,-2.0981,-4.6286,-1.4168,-3.2771,-3.4667,2.9969,-2.2222,0.22121,-3.2291,0.27256,-1.38,2.9088,-6.5803,0.59349,-1.5643,-1.4989,-0.23125,4.5138,0.63425,-7.015,3.3647,3.8867,-0.3406,2.3811,2.7147,-0.3529,-0.93957,-0.74246,-0.17027,5.0665,-1.4469,5.0986,3.4573,-6.1423,-0.93507,-0.69101,2.1263,1.3064,4.3552,3.8925,0.35241,4.964,1.9653,1.2298,-4.5077,-0.00022177,-3.197,1.0344,-4.9355,3.1016,-0.32727,3.7975,0.52593,-6.3721,-1.6458,4.7558,-3.135,2.1962,-2.456,-0.16328,3.01,-5.364,1.0475,-6.6375,-1.1952,0.063019,3.0516,-1.2908,-2.9496,-3.6288,-0.72675,-1.1788,-1.4312,2.5693,-0.7564,3.6866,0.31605,2.7166,1.7238,-1.9633,-1.3363,-2.7887,0.69584,4.521,-1.9941,0.46722,-0.70788,6.966,2.262,-1.9333,-0.10494,-1.07,-2.2622,2.7001,9.6819,-3.7596,-1.7354,-8.1343,5.9783,-1.2242,-3.4288,3.0024,-1.4563,-4.3769,2.205,-1.879,6.8519,-1.8428,1.3704,-2.688,0.47578,9.8445,0.28302,-3.9692,-1.5198,-0.58509,-0.93619,-5.3024,-1.7628,-1.5909,2.9556,0.60448,4.3771,-0.37289,0.16864,-0.92356,-1.0783,-1.2881,-4.1094,-0.4264,-1.4074,0.74171,4.9423,5.5063,0.32741
5.1667,-0.63037,-0.14839,-2.1474,4.2992,0.41784,0.19085,-5.0058,-2.3865,-0.28079,-0.0061344,-1.2507,-0.79322,-2.562,1.7491,-4.5469,1.5914,-2.6036,5.4807,-3.5064,3.422,0.053665,2.7383,5.5588,1.6198,-2.3963,-2.3722,1.8668,-1.0908,4.9225,0.70591,5.3604,3.5111,-1.1935,-1.6621,1.8408,5.3603,1.9021,2.1074,3.3835,-2.1589,-0.65903,-2.3779,-1.6113,-0.36015,1.3999,-1.073,-1.4512,1.3055,-0.54122,1.5915,-1.2838,1.2058,3.0533,-1.6674,0.36218,-1.2779,-0.33949,-3.449,1.968,-0.43002,-2.8032,1.2472,0.02617,1.4945,-1.6717,-2.343,-4.6014,-1.7819,-4.003,-3.3466,2.7878,-2.6981,0.26715,-2.8902,0.11537,-1.103,3.1471,-7.1779,0.20369,-1.5498,-1.4211,0.3103,3.9886,1.1123,-7.0555,3.6412,3.8011,0.00096328,2.735,2.7095,0.05463,-1.0093,-0.88636,-0.37552,5.2578,-1.477,5.2947,3.2315,-6.3292,-0.71543,-0.83419,2.3035,1.5205,4.5861,3.9307,0.11681,5.3297,2.3717,0.63944,-4.4651,-0.036879,-2.9982,1.5715,-4.8815,2.5343,-0.29292,3.6596,-0.14673,-6.1378,-1.7609,4.6255,-3.5424,2.6248,-2.533,-0.02302,2.9704,-5.6554,0.88813,-6.8018,-1.1232,0.57382,3.0652,-1.3413,-3.0514,-3.2722,-0.42148,-1.4474,-1.6814,2.7131,-0.57251,3.9758,0.4523,2.5719,1.556,-2.1726,-0.9765,-2.6509,0.3732,3.9995,-1.6142,0.27668,-0.68537,6.9587,2.0742,-2.4457,0.15352,-0.85439,-2.5388,3.0511,9.8826,-4.3728,-1.5973,-8.1891,6.2718,-1.3298,-3.7304,3.3242,-1.0774,-4.5201,2.0297,-2.012,7.0663,-1.5146,1.4652,-2.6231,0.6034,10.265,-0.3283,-3.8824,-1.6,-0.28762,-0.83466,-5.3466,-1.8967,-1.5244,3.007,0.79408,4.4231,-0.41402,0.35084,-1.019,-1.3006,-1.3745,-4.209,-0.26793,-1.1719,0.89347,4.3984,5.623,0.64853
5.2,-0.69297,-0.18057,-1.751,4.4196,0.20812,0.84868,-5.1357,-2.496,-0.35743,0.24781,-1.8909,-0.95925,-2.715,1.967,-4.3991,1.6464,-2.1569,5.6112,-3.6239,2.9011,0.11682,3.0744,5.3545,1.4067,-2.5016,-2.4709,2.2091,-1.251,4.6885,0.683,5.3964,3.8132,-1.2392,-1.3044,1.6528,5.6962,1.5252,2.759,3.2904,-1.8603,-0.41751,-2.8415,-1.6856,-0.93757,1.6238,-1.1005,-1.419,0.89221,-0.41518,1.7845,-1.5099,1.223,2.8309,-2.0434,0.52518,-1.265,-0.66154,-3.5532,1.784,-0.40257,-2.8386,1.3789,0.14132,1.3161,-1.8227,-2.1052,-4.7534,-1.4416,-4.2257,-3.2134,2.6709,-2.7958,0.17932,-3.145,-0.38833,-0.81757,3.2961,-6.908,0.31437,-1.9392,-1.6411,0.15391,3.9724,1.4167,-7.1815,3.7324,3.914,0.20143,2.9919,2.8463,0.029657,-1.3292,-0.92006,-0.43117,5.4024,-1.3312,5.1094,3.2998,-6.1207,-0.58953,-1.3042,2.1387,1.6264,4.3408,4.0429,-0.18489,5.6144,2.0896,0.58606,-4.5586,-0.32742,-2.9338,1.949,-4.7754,2.617,-0.15797,3.3721,0.055482,-5.9992,-1.8272,4.5201,-3.6006,2.7697,-2.7109,0.49503,2.9343,-5.7627,0.62948,-6.9733,-1.0233,0.45133,2.7472,-1.2578,-2.8175,-3.513,-0.60795,-1.7825,-1.8605,3.2344,-0.55028,4.2455,0.26707,2.5741,1.7405,-2.3705,-0.77507,-2.7621,0.22671,4.4317,-1.5165,0.62934,-1.2643,7.2471,1.8487,-2.3547,-0.056648,-0.8111,-2.9291,2.6366,9.6855,-4.3877,-1.7979,-7.8222,6.3939,-1.0254,-3.6205,2.8084,-1.3877,-4.7145,2.0924,-2.1348,6.9717,-2.0692,1.8911,-2.4238,0.14098,10.123,-0.15258,-3.4547,-1.7729,-0.17796,-0.74484,-5.3586,-2.1993,-1.2936,3.0327,0.58757,4.6811,-0.62165,-0.059702,-1.1664,-0.96776,-1.0835,-4.3301,-0.41915,-0.8661,1.0443,4.7764,5.541,0.65586
5.2333,-0.34569,-0.21883,-1.8739,4.4552,0.27358,0.88251,-5.5205,-2.8929,-0.44208,0.13813,-1.462,-1.4857,-2.8254,1.8666,-4.6586,0.82022,-2.2606,5.4336,-3.743,3.5756,0.19797,2.7991,5.574,1.2053,-2.6127,-2.6698,2.1644,-1.075,4.9666,0.53972,5.0461,3.5134,-1.6013,-0.95828,1.6183,6.0515,1.5585,2.5026,3.2511,-1.4549,-0.49673,-3.1357,-1.1836,-0.45484,1.6155,-1.2341,-1.1309,0.86036,-0.18622,1.933,-1.7454,0.63036,2.8756,-2.4173,0.53278,-1.538,-0.15711,-3.3327,1.8393,-0.67883,-2.9635,1.2412,0.35346,1.3725,-1.5024,-2.3697,-4.5823,-1.2529,-4.3326,-3.351,2.3805,-2.7862,0.09593,-2.9541,-0.23564,-1.3212,3.3738,-7.3159,0.33186,-1.7672,-1.6597,0.10173,3.6971,1.0474,-7.5046,3.4272,3.9884,0.21968,3.5734,2.5468,-0.07035,-1.4493,-0.75007,-1.0956,5.3238,-1.6417,5.1481,3.4834,-5.8993,-0.45505,-1.4335,2.0379,1.7093,4.1781,3.7015,-0.2085,5.8552,2.0593,0.81612,-4.4253,0.011225,-3.2743,1.9165,-4.9667,2.6424,-0.16242,3.6881,-0.085017,-6.0278,-1.6552,4.8119,-4.0116,2.7534,-2.6884,0.48886,3.044,-5.3144,0.82529,-7.1937,-1.0261,0.63905,2.6414,-1.4373,-3.0192,-3.5882,-0.86248,-1.8202,-1.7916,3.4043,-0.31845,4.4878,0.073352,2.6533,1.1836,-2.3882,-0.77912,-2.9972,-0.018253,4.8267,-1.5265,0.41303,-1.3548,7.578,2.2681,-1.9343,-0.48509,-0.9852,-2.5817,3.1785,9.5243,-4.8189,-1.4101,-7.7587,6.2893,-0.86169,-3.8399,2.6255,-1.0303,-4.7006,1.9791,-2.3912,6.7149,-2.3291,1.7016,-2.9892,0.54357,10.1,-0.1264,-3.1776,-1.6966,-0.64725,-0.89196,-5.1983,-1.678,-1.1118,2.956,0.087999,4.7819,-0.51025,-0.15829,-1.142,-0.58106,-1.2211,-4.33,-0.1721,-0.7494,1.162,5.027,5.5058,0.55742
5.2667,-0.66269,-0.38218,-2.1746,4.1931,0.1607,1.1777,-5.7401,-3.0019,-0.50613,0.19212,-1.511,-1.2956,-2.54,1.5083,-4.7179,0.88001,-2.3824,5.7086,-3.9832,3.777,0.36469,2.0688,5.3485,1.436,-3.0193,-2.7319,1.749,-1.3969,4.8298,0.56547,4.6903,3.8206,-1.6141,-0.98914,1.6711,6.2325,1.1214,2.642,3.1799,-1.822,-0.43498,-2.872,-1.685,-0.21087,1.6904,-1.6262,-1.502,1.4488,-0.22449,1.9872,-1.2952,0.63131,3.0213,-2.5454,0.48004,-1.5191,-0.18649,-3.5589,1.966,-0.57057,-3.4513,1.0992,0.13093,1.3754,-1.0831,-2.6262,-4.9025,-0.96199,-4.1118,-3.5618,2.041,-2.9306,0.032296,-2.8306,-0.61843,-1.4756,3.5758,-7.1427,0.49423,-1.5143,-1.5235,-0.063747,4.0019,0.67647,-7.9135,3.5235,4.0254,0.015999,3.8542,2.715,-0.0047589,-1.5366,-0.793,-1.6212,5.2628,-1.8696,5.1051,3.3027,-5.9427,-0.14894,-1.4688,2.2536,2.0128,4.8012,3.9346,-0.63905,5.5268,1.6668,0.60056,-4.2414,-0.098827,-3.2768,2.063,-4.226,2.8492,-0.33785,3.4167,-0.26715,-5.9936,-1.5038,4.5093,-3.928,2.4933,-2.8142,0.64916,2.895,-5.1519,0.69327,-7.2613,-0.81272,0.69783,2.9554,-1.1333,-3.03,-3.4678,-0.45767,-1.9415,-1.8402,3.4317,0.022598,4.711,0.54832,2.8941,1.0554,-2.3268,-0.63369,-2.9407,-0.16145,4.6753,-1.2099,0.40965,-0.61071,7.2859,2.3204,-1.7948,-0.80333,-0.95918,-2.5136,3.4154,9.362,-4.986,-1.3936,-8.1274,6.2192,-1.0851,-3.9262,2.546,-1.4025,-4.6404,1.6975,-2.5378,6.6784,-2.1428,1.4463,-2.6018,0.10767,9.8489,0.29729,-3.6742,-1.8063,-0.52089,-0.90872,-4.9891,-1.0942,-1.2504,2.83,-0.21237,4.8043,-0.33561,-0.21816,-1.3797,-0.85071,-1.0748,-4.3107,-0.11612,-0.95244,0.56836,5.3195,5.7533,0.86562
5.3,-0.8875,-0.47928,-1.7325,3.8966,-0.08262,1.1889,-5.6093,-3.003,-0.79909,0.44327,-1.5706,-1.7216,-2.3449,1.4614,-4.6673,1.1503,-1.991,5.5659,-3.9487,4.0987,0.33465,1.7056,5.367,1.456,-3.3432,-2.6416,1.542,-1.6119,4.8098,0.80814,4.8767,4.0962,-1.8955,-0.84088,1.2466,6.8026,1.4955,2.6287,3.0265,-1.7456,-0.56519,-2.7802,-1.6907,-0.27932,2.4306,-1.5869,-2.0107,1.8175,-0.21914,2.1011,-1.4261,0.43388,3.1083,-2.4967,0.34081,-1.5691,-0.25711,-3.6672,1.6206,-0.80809,-2.8829,0.90904,-0.46872,1.1598,-1.341,-2.8978,-4.7703,-0.81105,-4.0593,-3.5002,1.9054,-2.9047,0.025623,-2.9114,-0.58444,-1.3148,4.0674,-7.1367,0.55658,-1.3413,-1.2139,-0.27647,4.0542,0.71643,-7.9406,3.5449,4.3432,0.19118,4.0392,2.8349,-0.090696,-1.9946,-0.76387,-1.3314,4.558,-1.9323,5.3461,3.2976,-6.1752,-0.55015,-1.7535,2.497,1.7036,4.6649,4.1402,-0.14288,5.7678,1.7389,1.0458,-4.1648,0.49544,-3.2131,1.957,-4.2807,2.9014,-0.19812,2.728,-0.36109,-6.1205,-1.6413,5.1199,-3.5705,2.7597,-2.9174,0.61029,2.6821,-5.4232,0.69079,-7.0817,-0.26772,1.1907,3.3305,-1.3674,-3.0791,-3.2836,-0.54723,-1.9489,-1.2262,3.1839,0.49393,4.754,0.91838,2.7754,1.1917,-2.4109,-0.82057,-2.9855,-0.46064,4.6389,-1.3729,0.95452,-0.62239,7.131,2.4555,-1.5894,-0.52264,-0.87637,-2.5149,3.6225,9.2479,-5.1039,-1.3981,-7.7221,6.147,-1.1421,-3.5683,2.3725,-1.753,-4.7821,1.0684,-2.6956,6.3303,-2.0526,1.0218,-3.0648,0.059245,9.6475,-0.088554,-3.709,-1.7178,-0.42978,-1.0064,-5.0327,-0.79076,-1.4822,3.1415,-0.020283,4.938,0.14158,-0.40792,-1.5988,-0.73694,-0.79777,-4.2638,-0.064428,-0.29056,0.90284,4.786,5.5045,0.60456
5.3333,-0.81985,-0.45594,-1.8558,3.8722,-0.30993,1.2055,-5.9,-3.0714,-0.82499,0.21376,-1.4828,-1.314,-2.6782,1.41,-4.8605,1.2101,-1.8275,5.792,-3.708,3.8001,0.94404,1.516,5.0727,0.6916,-3.6109,-3.0021,1.7147,-1.3144,4.9676,0.21168,4.9268,4.0793,-1.9019,-0.88256,1.7724,6.3995,1.4316,2.5837,3.0269,-1.8755,-0.40886,-2.7457,-1.8362,-0.80814,2.0796,-1.6621,-2.3307,1.8445,-0.17666,1.9526,-1.482,0.75451,3.0456,-2.7781,0.83176,-0.79644,-0.33079,-3.8964,2.1556,-0.45815,-2.7832,0.93176,-0.34691,0.62719,-1.1786,-2.4259,-4.886,-0.53574,-4.1745,-4.0267,2.0561,-2.9611,-0.24731,-3.3565,-0.090025,-1.2859,4.1491,-7.6049,0.88525,-1.6578,-0.92335,-0.47834,4.4462,0.64151,-7.7531,3.6348,4.1709,0.29283,4.3751,3.0769,-0.040454,-2.2707,-0.55433,-1.1768,4.475,-1.5891,5.5734,2.848,-6.4179,-0.4654,-1.8653,2.5222,2.0397,4.7734,4.2975,-0.0609,5.7877,1.4496,1.1704,-4.2744,0.50389,-2.9963,1.6024,-4.7525,2.5241,-0.44503,2.4874,-0.53686,-6.1716,-1.6396,5.1614,-3.6356,2.4151,-3.1844,0.53903,3.044,-5.5278,0.6561,-7.3108,-0.29453,1.3254,2.952,-1.5371,-2.9698,-3.3844,-0.25655,-2.3785,-1.2165,2.7918,0.48058,4.786,0.27191,2.6827,1.1152,-2.2182,-0.68911,-2.8812,-0.59884,4.6855,-1.2934,0.72966,-0.32387,6.7531,2.3363,-1.4837,-0.43744,-1.1347,-2.5003,4.0078,9.2398,-5.1506,-1.5964,-7.8577,6.137,-1.0147,-3.7318,2.5435,-1.5721,-4.7879,1.0176,-2.6498,6.3109,-1.7976,1.4583,-3.2357,0.021068,9.485,-0.22478,-3.6741,-1.6696,-0.42095,-0.65352,-5.0808,-0.78451,-1.4114,2.5957,-0.11833,4.7017,0.41615,-0.80485,-1.2717,-0.42337,-0.64861,-3.8477,-0.0015387,-0.85352,0.88561,4.8208,5.7383,0.37745
5.3667,-0.58897,-0.57852,-1.9793,3.8892,-0.16212,1.0533,-5.6211,-3.0752,-0.83601,-0.069629,-1.1769,-1.1159,-2.5872,1.219,-5.1285,1.2861,-1.6892,5.4866,-4.1489,3.6669,0.78445,1.623,4.9233,0.54114,-3.4457,-2.8846,1.5638,-1.163,4.8261,0.36288,4.6868,4.3768,-1.7009,-0.83997,1.6452,6.3453,1.4307,2.3479,2.5637,-1.6696,-0.37404,-2.8311,-2.0527,-0.47419,1.866,-1.6798,-2.5022,1.9224,-0.21325,2.0766,-1.5227,0.76017,2.8019,-2.7156,1.1964,-0.25718,-0.58577,-3.9187,1.9161,-0.16634,-2.7957,1.1415,-0.27815,0.78563,-1.1232,-2.3355,-4.5646,-0.52554,-3.9735,-3.6799,2.4702,-3.0749,-0.062443,-3.4709,-0.2532,-1.7661,4.1567,-7.8891,1.2457,-1.6519,-0.77393,-0.72017,4.4751,0.46483,-7.956,3.598,3.8891,0.17492,4.0551,2.931,0.15076,-2.3212,-0.61414,-1.3631,4.7263,-1.4717,5.4078,2.5834,-6.3778,-0.57761,-1.8854,2.6077,1.9968,4.8064,4.1685,0.024191,6.2315,1.6757,1.4795,-4.0822,0.30095,-2.7547,1.5606,-4.7939,2.5594,-0.51277,2.1257,-0.92131,-6.2747,-1.6045,5.2117,-3.5571,2.3317,-3.3307,0.73975,3.1424,-5.5946,0.53215,-7.0186,-0.77105,1.1184,3.2544,-1.6831,-3.0855,-3.1721,-0.27757,-2.188,-0.90311,2.7557,0.69093,4.2878,0.2103,2.2772,1.0494,-2.313,-0.62235,-2.9155,-0.42312,4.3696,-1.7003,0.7494,0.049275,6.8291,2.4832,-1.696,-0.079264,-0.80562,-2.293,3.9672,9.1851,-5.0855,-1.1919,-8.2169,6.3215,-0.45335,-3.8753,2.5555,-0.97684,-4.5744,0.78928,-2.5077,6.3346,-1.6508,1.6788,-3.2178,0.015384,9.4208,-0.14735,-3.6512,-1.7002,-0.24435,-0.49985,-5.1087,-0.65153,-0.94182,2.0808,0.089475,4.8072,0.18675,-0.82136,-0.92397,-0.55413,-1.4109,-3.7487,0.049597,-0.886,0.9059,4.925,5.7774,0.44642
5.4,-0.23945,-0.89267,-2.1743,4.3388,-0.23376,1.1734,-5.8885,-3.0493,-0.43648,-0.18273,-1.1368,-0.84001,-2.84,0.99584,-4.8498,1.6242,-1.3245,5.7301,-4.0349,3.7352,0.71049,1.4956,4.4415,0.30744,-3.4057,-2.9524,1.6763,-1.0861,4.4986,0.36008,4.5064,4.8401,-1.9156,-0.87711,1.8022,6.825,1.4246,2.4827,2.5463,-1.7948,-0.51749,-3.1321,-1.8708,-0.33137,1.7659,-1.83,-2.1086,1.9186,0.014601,2.0693,-1.6002,0.63111,2.6126,-2.7267,0.97629,-0.19763,-0.23676,-3.9346,1.6128,-0.55091,-2.8217,1.5452,0.069586,0.34688,-1.4398,-2.3389,-4.3802,-0.66855,-3.8745,-3.8944,2.5591,-3.0448,0.54445,-3.7423,-0.43923,-1.7616,4.4767,-7.7603,0.87877,-1.3011,-0.55284,-0.28552,4.3365,0.49425,-7.9055,3.3976,3.1392,0.24063,4.0493,2.8008,0.26447,-2.5277,-0.62726,-1.3131,4.7991,-1.9857,5.3637,2.5239,-6.6253,-0.40602,-1.9067,2.3453,2.292,4.7822,4.4534,-0.20591,5.9868,1.9051,1.5579,-4.1456,0.2424,-2.283,1.6277,-5.0623,2.4854,-0.56466,2.7945,-0.54801,-6.0943,-2.1674,5.208,-3.847,2.4604,-3.6669,0.27775,2.9332,-5.4093,0.3957,-6.7796,-1.1324,1.59,3.3278,-1.6583,-2.8765,-2.7831,-0.37906,-2.4726,-0.59,2.5077,0.48073,4.2924,0.44211,1.817,0.71226,-2.4699,-1.024,-2.4072,-0.44897,4.336,-1.4743,0.6376,0.27104,6.9594,2.6273,-1.9327,0.23496,-0.49375,-2.4798,4.1806,9.7549,-5.3708,-1.4598,-7.9156,6.5395,-0.75189,-3.8488,2.1811,-1.043,-4.6029,0.68523,-2.3691,6.1529,-1.5578,1.3838,-3.4603,-0.13031,9.4217,0.037465,-3.7314,-1.777,0.098232,-0.54091,-4.8351,-0.54061,-0.90405,1.9692,-0.035641,4.6571,0.24676,-1.2453,-0.93335,-0.45886,-1.3154,-3.2206,-0.28937,-1.2039,1.145,4.7706,6.1055,0.36087
